Indibedda,6.7738048,79.9038774
Moratumulla,6.7808497,79.8933807
Rawathawatta,6.7918869,79.8842826
Willorawatta,6.7868785,79.9009884
Lunawa,6.7864859,79.8786833
Laksapatiya,6.9270786,79.861243
Angulana,6.7976114,79.8737836
Kaldemulla,6.8056265,79.8779834
Katubedda,6.8014572,79.8996789
Liyanwala,6.8369077,80.0786359
Poregedara,6.8225047,80.0856189
Dampe,6.7717868,79.9159181
Malagala,6.7951715,80.1065646
Meepe Junction,6.7674949,80.8471749
Pinnawala-Waga,6.8672073,80.1209422
Angampitiya,6.8470031,80.1191296
Arukwathupura,6.8710258,79.9388571
Kandanapitiya,6.8152383,80.1517322
Gurulana,6.8345776,80.1582088
Udugamkanda,7.1376448,80.0928982
